Image,Class,Density,Thickness,Telea_PSNR,Telea_SSIM,Telea_Time,PDE_PSNR,PDE_SSIM,PDE_Time,Patch_PSNR,Patch_SSIM,Patch_Time,LaMa_PSNR,LaMa_SSIM,LaMa_Time,Proposed_PSNR,Proposed_SSIM,Proposed_Time,Ablation_NoEdges_PSNR,Ablation_NoEdges_SSIM,Ablation_NoEdges_Time,Ablation_NoTensor_PSNR,Ablation_NoTensor_SSIM,Ablation_NoTensor_Time
kodim04.png,Portraits/People,0.05,4,40.04028976049899,0.9854408324240724,0.01681041717529297,40.34710419535203,0.9863940834925029,0.01613616943359375,33.76431405350977,0.9715929475946118,1.7451012134552002,41.31830257159309,0.9840223875086561,2.451038360595703,39.468867388651965,0.9846638205524435,0.6197395324707031,39.357614056817965,0.9843125126950348,0.5834598541259766,39.59361510159012,0.9852678859047326,0.4797675609588623
kodim05.png,Urban/Structures,0.01,2,39.91466738885447,0.9959836493906754,0.0059397220611572266,40.18809718931797,0.9964165417965257,0.004324197769165039,36.267793067297575,0.993303268248431,0.4321930408477783,42.30253250850521,0.9970568844766269,2.5301082134246826,39.10644388986549,0.9952046703778414,0.1720256805419922,39.13750892506103,0.9952015289688142,0.12745141983032227,39.28179610533454,0.9954728999768795,0.10995864868164062
kodim05.png,Urban/Structures,0.01,4,38.881505047457324,0.9944091379343966,0.0050351619720458984,38.794219373754984,0.9946057852728534,0.004359245300292969,33.99786313903083,0.9891490903257737,0.4048588275909424,40.62884470882335,0.9960344225621903,2.460192918777466,37.962302248919485,0.9934927835739602,0.1961073875427246,37.81565606721323,0.9932752492909936,0.14362645149230957,38.22569562336317,0.9938150387570355,0.1267838478088379
kodim05.png,Urban/Structures,0.03,2,33.907723238322596,0.9855880053137284,0.01254129409790039,34.09437523732227,0.9868908186868105,0.010447263717651367,28.770949076518427,0.9682736640369155,1.2022950649261475,35.710847494884206,0.9894200760409545,2.4602348804473877,33.60296229878053,0.9843463719451595,0.42424798011779785,33.51715404927366,0.9839627485276677,0.3813314437866211,33.5004839158359,0.9844221480980111,0.3097093105316162
kodim05.png,Urban/Structures,0.03,4,33.94500886126409,0.9838628977858438,0.01271367073059082,34.104798241440335,0.9850333510324573,0.011297941207885742,29.320246959918897,0.9683216774676352,1.3007566928863525,35.789596413589784,0.9884470569968812,2.4935200214385986,33.61955319456317,0.9824564454722129,0.46053171157836914,33.40691375084759,0.9817244928829568,0.4064295291900635,33.537862432582415,0.9826950597669021,0.33652830123901367
kodim05.png,Urban/Structures,0.05,2,33.318666374737006,0.9791937754838526,0.019775867462158203,33.68790299302576,0.981648641468556,0.016109943389892578,28.436275657477438,0.957410018146818,1.7826957702636719,34.91194340089123,0.9841553143919247,2.4656553268432617,32.72293622508446,0.9761879460751549,0.60616135597229,32.727734386043984,0.9760513457403358,0.6075024604797363,32.747369334711586,0.976889524683959,0.46428680419921875
kodim05.png,Urban/Structures,0.05,4,31.186511166387426,0.9754638470413605,0.01498723030090332,31.09144146219531,0.9762091092749984,0.013773202896118164,26.70996814375783,0.9560730228458052,1.605823040008545,32.90466724624071,0.982280069677215,2.5138027667999268,30.914040462526984,0.9730163285813106,0.5707852840423584,30.797482178188254,0.9723351411598751,0.5364973545074463,30.980040244074697,0.9739144582695026,0.44971418380737305
kodim06.png,High-Texture/Detail,0.01,2,41.15574326887092,0.9941435578664232,0.005674123764038086,41.25883680550913,0.994350425258363,0.004586219787597656,37.929816106234455,0.9903679861271791,0.4817843437194824,40.82338614361333,0.9935298322639111,2.519869089126587,40.9830546291887,0.9940339145964979,0.1721961498260498,40.96554521832679,0.9939408003277688,0.1498711109161377,40.966988025664435,0.9939444236953886,0.1507573127746582
kodim06.png,High-Texture/Detail,0.01,4,42.150094725395576,0.9952895657791697,0.004604816436767578,42.42132693459392,0.9954615441787625,0.003924131393432617,38.70532064780201,0.9923296538653531,0.38371753692626953,43.403305508051616,0.9955434821899843,2.6362032890319824,41.74451802486899,0.9949152350008291,0.16840171813964844,41.544982848732495,0.9948193134763655,0.1267375946044922,41.78895568239457,0.9950445085020053,0.10678339004516602
kodim06.png,High-Texture/Detail,0.03,2,37.472235014121054,0.9870332876984512,0.013180971145629883,37.88498692315739,0.9880056124097756,0.010612010955810547,33.1987050728405,0.9757483086133218,1.1508140563964844,37.4782473924667,0.9844464971266076,2.5467019081115723,37.09932818300798,0.9862143960788989,0.37859225273132324,37.0192472133951,0.9860069904090424,0.3459053039550781,37.05845006455666,0.9860529271044943,0.28923535346984863
